building_index,feature_id,name,address,function,height,year_of_construction,opening_embodied_emissions,envelope_embodied_emissions,component_embodied_emissions,opening_end_of_life_emissions,envelope_end_of_life_emissions,component_end_of_life_emissions,total_embodied_emissions,total_end_of_life_emissions,total_lca_emissions
2148,102147,05068380,rue Rivard  (MTL) 4300 Ã  4304,1000,13.0,1885,10748.371760341135,72792291.58406837,72803039.95582871,534430.4301700919,1507090.9499975678,2041521.3801676598,145606079.91165742,4083042.7603353197,149689122.67199275
2149,102148,01096118,rue Rivard  (MTL) 4316 Ã  4322,1000,13.0,1885,11853.795752668011,80720737.47008903,80732591.26584171,589394.310552365,1671995.463608515,2261389.77416088,161465182.53168342,4522779.54832176,165987962.08000517
2150,102149,01018193,avenue du Mont-Royal Est  (MTL) 412 Ã  414,1000,11.0,1951,11061.624665837922,79863246.04546756,79874307.6701334,494918.1550786743,1660364.1740928371,2155282.3291715113,159748615.3402668,4310564.658343023,164059179.9986098
2151,102150,01018196,avenue du Mont-Royal Est  (MTL) 360 Ã  362,1000,11.0,1966,11088.352332095299,77950446.69371736,77961535.04604946,496114.00177147635,1617336.6327997888,2113450.6345712654,155923070.09209892,4226901.269142531,160149971.36124146
2152,102151,01018191,avenue du Mont-Royal Est  (MTL) 428 Ã  434,1000,12.0,1900,18973.242335582185,138740602.35132614,138759575.59366173,943387.3603572455,2886269.463622725,3829656.8239799705,277519151.18732345,7659313.647959941,285178464.8352834
2153,102152,01018192,avenue du Mont-Royal Est  (MTL) 420 Ã  426,1000,11.0,1910,16958.1834718687,123995837.6798679,124012795.86333977,843194.6242513004,2579438.924402294,3422633.5486535947,248025591.72667953,6845267.097307189,254870858.8239867
2154,102153,03048230,rue Berri  (MTL) 7625 Ã  7633,1000,12.0,1928,20291.81404694224,144634642.1206832,144654933.93473014,1008949.3694340421,3004786.081171035,4013735.4506050767,289309867.8694603,8027470.9012101535,297337338.7706704
2155,102154,03039818,avenue Old Orchard  (MTL) 2288 Ã  2290,1000,10.0,1910,13537.668271542136,98024018.81008835,98037556.4783599,673119.8026249366,2039065.3690029783,2712185.171627915,196075112.9567198,5424370.34325583,201499483.2999756
2156,102155,03045589,avenue De Chateaubriand  (MTL) 7540 Ã  7548,1000,13.0,1910,17176.718888737098,121941950.89020191,121959127.60909064,854060.6400021988,2533372.139518994,3387432.7795211924,243918255.21818128,6774865.559042385,250693120.77722368
2157,102156,03045587,avenue De Chateaubriand  (MTL) 7550 Ã  7554,1000,12.0,1910,13262.462304542529,90617549.44567043,90630811.90797497,659436.0143630104,1877658.5146935838,2537094.5290565942,181261623.81594995,5074189.0581131885,186335812.87406313
2158,102157,05261954,avenue De Chateaubriand  (MTL) 7588,1000,10.0,2017,15307.070128283412,21267253.9827836,21282561.052911885,53714.195182737996,422085.385917467,475799.581100205,42565122.10582377,951599.16220041,43516721.268024184
2159,102158,03045581,avenue De Chateaubriand  (MTL) 7568 Ã  7572,1000,12.0,1918,15280.2611664354,111024766.36942117,111040046.63058761,759764.9886302629,2310034.149381671,3069799.1380119342,222080093.26117522,6139598.2760238685,228219691.53719908
2160,102159,03045569,avenue De Chateaubriand  (MTL) 7602 Ã  7608,1000,10.0,1918,11878.08832812816,86538289.24620996,86550167.33453809,590602.185739657,1800975.4389766033,2391577.6247162605,173100334.66907617,4783155.249432521,177883489.9185087
2161,102160,03046878,rue Jarry Est  (ANJ+MTL+SLN) 742 Ã  744,1000,9.0,1922,12251.238448409455,91213700.01063049,91225951.2490789,609155.9521841501,1899855.1778415623,2509011.1300257123,182451902.4981578,5018022.260051425,187469924.75820923
2162,102161,03060661,avenue Cornwall  (MTR) 43,1000,12.0,1912,7313.825236539977,48913148.614486694,48920462.43972323,363657.94322217203,1011538.2861302226,1375196.2293523946,97840924.87944646,2750392.458704789,100591317.33815125
2163,102162,05100896,rue Leclaire  (MTL) 2002,1000,13.0,2003,15680.960600287772,21496714.794535264,21512395.75513555,62583.684550184815,418132.8956263488,480716.5801765336,43024791.5102711,961433.1603530672,43986224.67062417
2164,102163,02009687,rue Dandurand  (MTL) 3890 Ã  3892,1000,10.0,1931,17041.653967137747,133750149.0603439,133767190.71431105,847344.9433589578,2795460.007386294,3642804.950745252,267534381.4286221,7285609.901490504,274819991.3301126
2165,102164,02032509,avenue d' OrlÃ©ans  (MTL) 5512 Ã  5514,1000,8.0,1945,8777.076757339366,64196257.68285365,64205034.75961099,436413.7202965444,1336323.747070821,1772737.4673673655,128410069.51922198,3545474.934734731,131955544.45395671
2166,102165,05020612,avenue Christophe-Colomb  (MTL) 4353,1000,12.0,1910,18485.555478804203,132440497.89793925,132458983.45341806,919138.5994781483,2753490.571464787,3672629.170942935,264917966.90683612,7345258.34188587,272263225.248722
2167,102166,01034685,rue Dorion  (MTL) 2252,1000,11.0,1987,18954.819666502564,35446375.42986429,35465330.24953079,75649.8587651745,715983.2347428522,791633.0935080267,70930660.49906158,1583266.1870160534,72513926.68607764
2168,102167,01034687,rue Dorion  (MTL) 2254 Ã  2260,1000,41.0,1910,48280.31077802741,303700839.64276874,303749119.95354676,2400593.116164042,6253350.781986814,8653943.898150856,607498239.9070935,17307887.79630171,624806127.7033952
2169,102168,03017919,rue Berri  (MTL) 10630 Ã  10634,1000,14.0,1952,6213.037860872298,39694752.706429444,39700965.744290315,277983.14699949574,818217.9729323139,1096201.1199318096,79401931.48858063,2192402.239863619,81594333.72844425
2170,102169,02083709,rue de Castille  (MTN) 4157 Ã  4159,1000,8.0,1956,7881.690500288238,60330840.805717,60338722.49621729,352641.84413621866,1259070.2780782594,1611712.122214478,120677444.99243458,3223424.244428956,123900869.23686354
2171,102170,01032913,avenue Papineau  (MTL) 3577 Ã  3585,1000,79.0,1939,194662.50907705954,1204321893.2512102,1204516555.7602873,9679007.275120571,24770799.116213027,34449806.391333595,2409033111.5205746,68899612.78266719,2477932724.3032417
2172,102171,05067653,avenue Papineau  (MTL) 3599,1000,36.0,1900,88611.88140372517,572551503.6653873,572640115.546791,4405959.056190198,11816262.998676356,16222222.054866554,1145280231.093582,32444444.10973311,1177724675.203315
2173,102172,01106929,rue Atateken  (MTL) 1438 Ã  1440,1000,20.0,1875,31281.296893060513,201609444.55122903,201640725.8481221,1555368.322532426,4159271.8338619317,5714640.156394358,403281451.6962442,11429280.312788716,414710732.0090329
2174,102173,01040028,rue Atateken  (MTL) 1452 Ã  1462,1000,13.0,1900,24414.313841441603,191444891.60675678,191469305.9205982,1213928.2618351816,4002883.6853199764,5216811.947155158,382938611.8411964,10433623.894310316,393372235.7355067
2175,102174,01106917,rue Atateken  (MTL) 1446 Ã  1448,1000,13.0,1875,19438.109790351074,133165620.28409484,133185058.3938852,966501.4951642398,2759903.6808321346,3726405.1759963743,266370116.7877704,7452810.351992749,273822927.1397631
2176,102175,05067655,rue La Fontaine  (MTL) 2426 Ã  2430,1000,13.0,1900,25263.841868773383,166807886.55882034,166833150.40068913,1256168.485676682,3446134.7416964704,4702303.227373153,333666300.80137825,9404606.454746306,343070907.25612456
2177,102176,05067657,rue La Fontaine  (MTL) 2438,1000,13.0,1900,30807.271742498986,202581734.01166025,202612541.28340274,1531798.8488693752,4184796.120483528,5716594.969352903,405225082.5668055,11433189.938705806,416658272.5055113
2178,102177,01096121,rue Ontario Est  (MTE+MTL) 1870 Ã  1874,1000,12.0,1987,12958.938009595535,21793185.470806744,21806144.40881634,51719.923872715,435337.60517277144,487057.5290454864,43612288.81763268,974115.0580909728,44586403.87572365
2179,102178,01019392,rue Mullins  (MTL) 2416 Ã  2418,1000,13.0,1910,13619.740709690355,95932725.68227631,95946345.422986,677200.6075508049,1990795.9280810133,2667996.535631818,191892690.845972,5335993.071263636,197228683.91723564
2180,102179,02004721,rue De Saint-Just  (MTL) 1500,1000,7.0,1949,6399.816748070685,49447882.234693564,49454282.05144163,318211.62255487725,1032872.2766531981,1351083.8992080754,98908564.10288326,2702167.7984161507,101610731.90129942
2181,102180,02056148,rue de Marseille  (MTL) 9538 Ã  9548,1000,7.0,1962,8224.511122744081,66746035.87831404,66754260.38943678,367980.2917073754,1398090.3195356077,1766070.611242983,133508520.77887356,3532141.222485966,137040662.00135952
2182,102181,01027046,rue De BrÃ©beuf  (MTL) 4539,1000,10.0,1900,7350.718669217708,50185490.338620245,50192841.057289466,365492.3581024949,1039395.6493624033,1404888.0074648983,100385682.11457893,2809776.0149297966,103195458.12950873
2183,102182,05276371,rue des Ã‰cores  (MTL) 7026,1000,16.0,2019,30661.05182884127,29824651.063995503,29855312.115824345,107593.00823998502,561390.0628068259,668983.0710468108,59710624.23164869,1337966.1420936217,61048590.37374231
2184,102183,01029609,avenue de l' Esplanade  (MTL) 5483 Ã  5487,1000,13.0,1910,19891.711190688322,136806304.52883995,136826196.24003065,989055.4593286035,2836204.1607664693,3825259.620095073,273652392.4800613,7650519.240190146,281302911.72025144
2185,102184,02053891,rue Hochelaga  (MTE+MTL) 9156,1000,9.0,1950,9414.36114190639,67482942.77119042,67492357.13233232,468100.76791444584,1402206.1034048016,1870306.8713192474,134984714.26466465,3740613.742638495,138725328.00730315
2186,102185,03020905,avenue Charton  (MTL) 10208 Ã  10214,1000,16.0,1984,25680.39564928991,40721326.220298335,40747006.61594763,102492.04888695428,807933.391790346,910425.4406773003,81494013.23189525,1820850.8813546007,83314864.11324985
2187,102186,01022329,boulevard De Maisonneuve Est  (MTL) 1300 Ã  1318,1000,18.0,1928,58259.27792090713,469354666.5496072,469412925.8275281,2896767.217854507,9827597.455320464,12724364.673174972,938825851.6550562,25448729.346349943,964274581.0014062
2188,102187,01022326,boulevard De Maisonneuve Est  (MTL) 1338 Ã  1342,1000,12.0,1948,14224.059406917546,104546391.92573054,104560615.98513746,707248.5356016955,2176344.368694329,2883592.9042960247,209121231.97027493,5767185.808592049,214888417.77886698
2189,102188,05006969,rue Montcalm  (MTL) 1432 Ã  1436,1000,12.0,1910,18887.664612971927,135437837.9944693,135456725.6590823,939132.265713392,2815627.7612100947,3754760.0269234865,270913451.3181646,7509520.053846973,278422971.37201154
2190,102189,01040261,rue Montcalm  (MTL) 1450,1000,13.0,1900,13423.77859564787,90955348.62384582,90968772.40244146,667456.9813309537,1883268.4954895186,2550725.476820472,181937544.8048829,5101450.953640944,187038995.75852385
2191,102190,01032560,avenue des Ã‰rables  (MTL) 4725 Ã  4735,1000,12.0,1928,14541.266671117977,105259715.5129653,105274256.77963643,723020.711931251,2189474.329791226,2912495.041722477,210548513.55927286,5824990.083444954,216373503.6427178
2192,102191,02008875,avenue Laurier Est  (MTL) 3385,1000,10.0,1959,11345.074149790262,84126891.67608486,84138236.75023465,507600.2248372822,1752050.178053283,2259650.402890565,168276473.5004693,4519300.80578113,172795774.30625042
2193,102192,02029853,13e Avenue  (MTL) 5368 Ã  5370,1000,11.0,1969,19001.46328988717,152684177.2489088,152703178.71219867,850161.6570185577,3197157.2944172295,4047318.951435787,305406357.42439735,8094637.902871574,313500995.3272689
2194,102193,01024518,rue Berri  (MTL) 5243 Ã  5249,1000,13.0,1931,15492.118549349614,107360267.6061571,107375759.72470644,770298.9592455442,2226545.763102514,2996844.7223480586,214751519.44941288,5993689.444696117,220745208.894109
2195,102194,03059526,rue Fleury Ouest  (MTL) 150 Ã  164,1000,8.0,1955,12128.833590086582,103297902.9354812,103310031.7690713,542667.1149131051,2170242.7873883448,2712909.90230145,206620063.5381426,5425819.8046029,212045883.34274548
2196,102195,02024188,rue Louis-Veuillot  (MTL) 2907 Ã  2911,1000,8.0,1910,4555.948699723521,31590829.368719596,31595385.31741932,226530.83441066561,655098.2527480116,881629.0871586772,63190770.63483864,1763258.1743173543,64954028.80915599
2197,102196,02024203,rue Louis-Veuillot  (MTL) 2855,1000,12.0,1949,7386.46500933627,48179246.28450987,48186632.74951921,367269.7372583832,994477.0399921086,1361746.7772504918,96373265.49903841,2723493.5545009836,99096759.0535394
2198,102197,02005294,rue de Bruxelles  (MTL) 1875,1000,11.0,1955,7822.6749546576375,53681894.9749044,53689717.64985906,350001.37622605154,1112327.602408186,1462328.9786342375,107379435.29971813,2924657.957268475,110304093.2569866
2199,102198,02055793,rue de Marseille  (MTL) 5684 Ã  5688,1000,9.0,1966,10378.87032256211,76005971.19206007,76016350.06238262,464370.4254138277,1582091.5492914692,2046461.9747052968,152032700.12476525,4092923.9494105936,156125624.07417583
2200,102199,02060806,rue Aylwin  (MTL) 2130 Ã  2136,1000,12.0,1910,13558.6448489466,94960628.809364,94974187.45421295,674162.7997909938,1970873.466796343,2645036.2665873365,189948374.9084259,5290072.533174673,195238447.44160056
2201,102200,01010409,rue Hadley  (MTL) 5531 Ã  5535,1000,13.0,1910,13048.021277636662,90992049.98544168,91005098.00671932,648773.5798277371,1886970.9673300234,2535744.5471577607,182010196.01343864,5071489.094315521,187081685.10775417
2202,102201,01012902,boulevard Monk  (MTL) 6821 Ã  6825,1000,8.0,1927,8940.963229850764,67886332.53785987,67895273.50108972,444562.4817979372,1416788.3538266802,1861350.8356246175,135790547.00217944,3722701.671249235,139513248.67342868
2203,102202,03004239,avenue Beaconsfield  (MTL) 4127,1000,10.0,1922,8962.281839819505,63837249.23642738,63846211.5182672,445622.485503639,1326384.7386594343,1772007.224163073,127692423.0365344,3544014.448326146,131236437.48486054
2204,102203,03064541,rue Saint-Jacques  (MTL) 5515,1000,15.0,2008,48363.30475275898,132991172.50949982,133039535.81425257,193020.94339779005,2773554.69381279,2966575.63721058,266079071.62850514,5933151.27442116,272012222.9029263
2205,102204,01016775,avenue Lamont  (MTL) 6812 Ã  6814,1000,12.0,1955,12182.504540754258,84535078.03299837,84547260.53753912,545068.4554655285,1753411.5388339618,2298479.9942994905,169094521.07507825,4596959.988598981,173691481.06367722
2206,102205,01016570,rue Lacroix  (MTL) 6632,1000,8.0,1955,7843.477478225409,58780100.06745109,58787943.54492932,350932.1207501302,1226073.6533813933,1577005.7741315234,117575887.08985864,3154011.548263047,120729898.63812168
2207,102206,05160771,boulevard Henri-Bourassa Est  (ANJ+MTE+MTL+MTN) 1280,1000,15.0,2007,24938.198195380573,42868979.9079111,42893918.10610648,99529.89289961255,857887.2454767632,957417.1383763758,85787836.21221296,1914834.2767527516,87702670.48896572
2208,102207,03022834,boulevard Henri-Bourassa Est  (ANJ+MTE+MTL+MTN) 1300 Ã  1310,1000,12.0,1990,11698.261399063747,14381079.438545484,14392777.699944548,46688.4854727059,274701.91042040964,321390.39589311555,28785555.399889097,642780.7917862311,29428336.191675328
2209,102208,01004442,rue Notre-Dame Ouest  (MTL+MTO) 1426 Ã  1430,1000,16.0,1880,33856.77091339966,236767511.43813577,236801368.20904917,1683426.0152948191,4911438.753037106,6594864.768331925,473602736.41809833,13189729.53666385,486792465.95476216
2210,102209,05142758,rue Notre-Dame Ouest  (MTL+MTO) 1446,1000,11.0,2002,9643.58539079479,13144241.355897462,13153884.941288257,38488.14632052554,255482.36946654454,293970.5157870701,26307769.882576514,587941.0315741402,26895710.914150655
2211,102210,05142761,rue Notre-Dame Ouest  (MTL+MTO) 1440,1000,11.0,2002,10471.852607628904,12546729.61278981,12557201.465397438,41793.81206020316,239047.26597801058,280841.0780382137,25114402.930794876,561682.1560764274,25676085.086871304
2212,102211,02050794,rue Notre-Dame Est  (MTE+MTL) 5987 Ã  5989,1000,12.0,1927,19225.347439528116,141064790.85271385,141084016.20015338,955922.5277439032,2935185.0906857955,3891107.618429699,282168032.40030676,7782215.236859398,289950247.63716614
2213,102212,03017372,boulevard Henri-Bourassa Est  (ANJ+MTE+MTL+MTN) 770 Ã  798,1000,17.0,1974,66535.67817302128,553262155.4052283,553328691.0834013,2976932.9626594842,11607906.701812468,14584839.664471952,1106657382.1668026,29169679.328943904,1135827061.4957466
2214,102213,01032843,avenue Papineau  (MTL) 2250,1000,21.0,1988,87440.07912232821,259271348.10534343,259358788.18446577,348978.7691153668,5429376.279767016,5778355.048882383,518717576.36893153,11556710.097764766,530274286.4666963
2215,102214,02054535,avenue Pierre-De Coubertin  (MTE+MTL) 6590,1000,10.0,1958,12296.153100067435,93404697.96244001,93416994.11554009,550153.3084597127,1948941.2263132401,2499094.534772953,186833988.23108017,4998189.069545906,191832177.30062607
2216,102215,05053871,avenue Ouellette  (LCH) 142 Ã  144,1000,9.0,1953,10363.03263994565,75459734.82599476,75470097.85863471,463661.8173297487,1570504.3409960154,2034166.1583257641,150940195.71726942,4068332.3166515282,155008528.03392094
2217,102216,05053870,avenue Ouellette  (LCH) 138 Ã  140,1000,11.0,1953,16209.244874771975,115210080.20251617,115226289.44739094,725232.4871784931,2393734.283615291,3118966.7707937844,230452578.8947819,6237933.541587569,236690512.43636945
2218,102217,02017366,7e Avenue  (MTL) 5847 Ã  5849,1000,12.0,1928,13505.667663492288,94992612.54721385,95006118.21487735,671528.6687204613,1972025.071515884,2643553.740236345,190012236.4297547,5287107.48047269,195299343.9102274
2219,102218,01111906,rue de Coleraine  (MTL) 2387,1000,20.0,1900,68847.3509443624,509740035.01105356,509808882.3619979,3423227.2758770958,10618154.274814986,14041381.550692081,1019617764.7239958,28082763.101384163,1047700527.82538
2220,102219,02022858,rue MonsabrÃ©  (MTL) 2407 Ã  2411,1000,9.0,1922,13753.536615373449,100169393.95982286,100183147.49643824,683853.2061977037,2084841.1569405997,2768694.363138303,200366294.99287647,5537388.726276606,205903683.71915308
2221,102220,02022844,rue MonsabrÃ©  (MTL) 2457 Ã  2459,1000,11.0,1930,17921.815242460587,132147908.96199541,132165830.77723786,891108.3132421477,2752742.7784014987,3643851.0916436464,264331661.55447572,7287702.183287293,271619363.73776305
2222,102221,02022847,rue MonsabrÃ©  (MTL) 2451,1000,11.0,1964,17941.024742178426,129353471.55677192,129371412.58151409,802715.6167251116,2690481.670626688,3493197.287351799,258742825.16302818,6986394.574703598,265729219.73773178
2223,102222,03114068,rue BÃ©langer  (ANJ+MTL+SLN) 1650 Ã  1662,1000,8.0,1990,9605.38239096945,23940296.75840427,23949902.14079524,38335.6757831086,495577.8737524096,533913.5495355182,47899804.28159048,1067827.0990710363,48967631.38066151
2224,102223,05195366,rue Cartier  (MTL) 5015 Ã  5017,1000,63.0,1910,45287.10052482307,278458966.9542984,278504254.0548232,2251764.7467256226,5721430.406868599,7973195.153594222,557008508.1096464,15946390.307188444,572954898.4168348
2225,102224,01052237,rue Beurling  (VRD) 6401 Ã  6405,1000,8.0,1953,10034.105903897573,80781051.66192134,80791085.76782523,448945.0086982172,1691323.6052007542,2140268.6138989716,161582171.53565046,4280537.227797943,165862708.76344842
2226,102225,01041618,rue Rachel Est  (MTL) 200 Ã  204,1000,11.0,1960,13595.111442367901,97709344.4673693,97722939.57881168,608271.1786384783,2030351.7994657739,2638622.9781042524,195445879.15762335,5277245.956208505,200723125.11383185
2227,102226,01041616,rue Rachel Est  (MTL) 220 Ã  230,1000,12.0,1928,16267.45713577571,115492803.66573405,115509071.12286983,808850.3364690297,2399271.94123603,3208122.2777050594,231018142.24573967,6416244.555410119,237434386.8011498
2228,102227,01047973,rue Notre-Dame Ouest  (MTL+MTO) 3616 Ã  3624,1000,13.0,1937,26992.978357794538,206127980.8498442,206154973.82820198,1342144.5924075725,4300776.9563394915,5642921.548747065,412309947.65640396,11285843.09749413,423595790.7538981
2229,102228,01047975,rue Notre-Dame Ouest  (MTL+MTO) 3600 Ã  3604,1000,14.0,1944,27499.649942901186,214230141.6697599,214257641.3197028,1367337.3117534574,4474593.996508789,5841931.308262247,428515282.6394056,11683862.616524493,440199145.2559301
2230,102229,01048222,rue Workman  (MTL) 3440 Ã  3444,1000,11.0,1900,12573.78572777317,90939660.27991004,90952234.06563781,625193.6446927568,1890913.4289425574,2516107.073635314,181904468.13127562,5032214.147270628,186936682.27854624
2231,102230,01048220,rue Workman  (MTL) 3434,1000,11.0,1910,11738.872056721651,82575537.03758825,82587275.90964498,583680.0757239821,1713653.249516593,2297333.3252405752,165174551.81928995,4594666.6504811505,169769218.46977112
2232,102231,01094839,rue Workman  (MTL) 3410,1000,12.0,1986,12435.215210602599,18155429.956598848,18167865.17180945,49629.71375871776,356276.93725912995,405906.6510178477,36335730.3436189,811813.3020356954,37147543.6456546
2233,102232,01048230,rue Workman  (MTL) 3468 Ã  3470,1000,11.0,1900,10635.621157233087,76452974.4277059,76463610.04886313,528824.2458414751,1589180.3156613922,2118004.5615028674,152927220.09772626,4236009.123005735,157163229.220732
2234,102233,01048211,rue Workman  (MTL) 3046 Ã  3056,1000,12.0,1900,16018.971844619371,118373249.47681499,118389268.4486596,796495.153376683,2465132.835265166,3261627.9886418493,236778536.8973192,6523255.9772836985,243301792.87460288
2235,102234,01048213,rue Workman  (MTL) 3070,1000,12.0,1987,13034.982999141776,21539645.763040822,21552680.746039964,52023.42413387226,429283.6310289231,481307.05516279535,43105361.49207993,962614.1103255907,44067975.60240552
2236,102235,03063759,avenue Borden  (CSL+MTL) 5295 Ã  5297,1000,19.0,1955,23601.829466996587,158594124.43852746,158617726.26799446,1055990.8014563431,3281992.4196505114,4337983.221106854,317235452.5359889,8675966.442213709,325911418.97820264
2237,102236,03003166,avenue de Hampton  (MTL) 5095,1000,9.0,1938,7633.507409020254,55496207.944795385,55503841.452204406,379553.176915775,1154439.4447200259,1533992.621635801,111007682.90440881,3067985.243271602,114075668.14768042
2238,102237,03014626,avenue Henri-Julien  (MTL) 7272,1000,14.0,1915,16111.596556480168,110677068.55122362,110693180.1477801,801100.6383476062,2294026.6228274265,3095127.2611750327,221386360.2955602,6190254.522350065,227576614.81791028
2239,102238,02013326,rue des Ã‰cores  (MTL) 7077,1000,7.0,1924,4006.420754984557,28352188.945939846,28356195.36669483,199207.21159172343,588778.9699945558,787986.1815862793,56712390.73338966,1575972.3631725586,58288363.09656222
2240,102239,03082587,boulevard CrÃ©mazie Ouest  (MTL) 890 Ã  900,1000,19.0,1968,42747.34532725416,316663144.95487416,316705892.3002014,1912597.6448300518,6597536.655939065,8510134.300769117,633411784.6004028,17020268.601538233,650432053.201941
2241,102240,01109550,rue Montcalm  (MTL) 1834 Ã  1838,1000,12.0,1910,13865.652315358742,94877741.02315092,94891606.67546628,689427.8218797779,1966003.7164271262,2655431.538306904,189783213.35093257,5310863.076613808,195094076.42754638
2242,102241,01000939,rue Sainte-Famille  (MTL) 3595 Ã  3597,1000,17.0,1885,8818.609943173224,56116345.44713979,56125164.057082966,438478.83293559763,1156195.194538727,1594674.0274743247,112250328.11416593,3189348.0549486494,115439676.16911457
2243,102242,01059163,rue Prince-Arthur Ouest  (MTL) 130,1000,23.0,1930,43909.800763936066,301905146.75070906,301949056.551473,2183282.662173995,6255827.324188968,8439109.986362964,603898113.102946,16878219.972725928,620776333.0756719
2244,102243,01000958,rue Sainte-Famille  (MTL) 3549 Ã  3551,1000,19.0,1900,45814.64456559346,293675883.72240627,293721698.36697185,2277995.2860974423,6056422.221971718,8334417.508069159,587443396.7339437,16668835.016138319,604112231.750082
2245,102244,01016913,rue Saint-AndrÃ©  (MTL) 4361 Ã  4365,1000,14.0,1900,15044.256818501231,101071780.28837155,101086824.54519005,748030.3828685,2090890.3332725205,2838920.7161410204,202173649.0903801,5677841.432282041,207851490.52266213
2246,102245,02032129,avenue BourbonniÃ¨re  (MTL) 5528 Ã  5532,1000,9.0,1959,9705.14292387896,72439681.6586079,72449386.80153178,434226.5784424152,1509914.9810908965,1944141.5595333118,144898773.60306355,3888283.1190666235,148787056.72213018
2247,102246,01051066,rue de Verdun  (VRD) 5884 Ã  5888,1000,18.0,1931,24180.63242185348,167767832.2448009,167792012.87722275,1202309.15669276,3477832.49040048,4680141.64709324,335584025.7544455,9360283.29418648,344944309.04863197
2248,102247,02055093,avenue Pierre-De Coubertin  (MTE+MTL) 7043 Ã  7047,1000,15.0,1957,16774.181260332796,116689941.32187422,116706715.50313455,750508.8170237886,2419847.8138224315,3170356.63084622,233413431.0062691,6340713.26169244,239754144.26796153
2249,102248,01029059,rue Jeanne-Mance  (MTL) 5399 Ã  5403,1000,14.0,1910,22189.856200044575,152199948.74883157,152222138.6050316,1103323.8018579588,3153950.3868524656,4257274.188710424,304444277.2100632,8514548.377420848,312958825.58748406
2250,102249,05272829,rue Jeanne-Mance  (MTL) 5359,1000,1.0,1900,1570.6485997951772,30188764.361383464,30190335.00998326,78095.7735321157,654546.5466413307,732642.3201734464,60380670.01996652,1465284.6403468929,61845954.66031341
2251,102250,01000839,rue Hutchison  (MTL+OUT) 4669,1000,13.0,1900,24885.416798291524,186569205.85800862,186594091.27480692,1237352.4382125451,3889713.946081646,5127066.384294191,373188182.54961383,10254132.768588383,383442315.3182022
2252,102251,02057568,rue De Forbin-Janson  (MTL) 9078 Ã  9082,1000,13.0,1961,12800.333736713726,90010126.97592698,90022927.3096637,572711.3103855964,1868057.7601151771,2440769.0705007734,180045854.6193274,4881538.141001547,184927392.76032895
2253,102252,02080912,avenue Matte  (MTN) 6300 Ã  6306,1000,8.0,1969,12993.48047590578,106034228.85651933,106047222.33699523,581353.0633566236,2222010.467090676,2803363.5304472996,212094444.67399046,5606727.060894599,217701171.73488507
2254,102253,05201070,rue Berri  (MTL) 5175,1000,14.0,1923,8826.29422256169,57898565.880790785,57907392.17501335,438860.91059635347,1195883.8001553651,1634744.7107517186,115814784.3500267,3269489.421503437,119084273.77153014
2255,102254,02056552,rue Chauveau  (MTL) 5680 Ã  5682,1000,8.0,1955,5481.97300316453,38878900.4216916,38884382.39469476,245273.9129086847,807280.107094715,1052554.0200033998,77768764.78938952,2105108.0400067996,79873872.82939632
2256,102255,01022558,avenue des Ã‰rables  (MTL) 3432 Ã  3440,1000,13.0,1915,22746.103872047308,161131258.72306752,161154004.82693958,1130981.5428868288,3347500.5878174077,4478482.130704236,322308009.65387917,8956964.261408472,331264973.9152876
2257,102256,01103966,avenue des Ã‰rables  (MTL) 3420 Ã  3424,1000,11.0,1915,15637.39187026417,112248808.47344024,112264445.8653105,777522.2378145895,2333865.2308383696,3111387.468652959,224528891.730621,6222774.937305918,230751666.66792694
2258,102257,01023143,rue Sheppard  (MTL) 2578 Ã  2586,1000,12.0,1930,19899.58741026012,140494860.06946105,140514759.65687132,989447.0806371815,2920612.188185136,3910059.2688223175,281029519.31374264,7820118.537644635,288849637.85138726
2259,102258,02020314,rue Vimont  (MTL) 569 Ã  579,1000,11.0,1925,15289.858822852622,113410354.50325295,113425644.3620758,760242.2032039723,2362970.6651102174,3123212.86831419,226851288.7241516,6246425.73662838,233097714.46078
2260,102259,02007112,boulevard Lapointe  (MTL) 3164 Ã  3166,1000,14.0,1954,13389.178404001279,91870385.70223644,91883774.88064045,599057.3422901055,1903702.4973878034,2502759.839677909,183767549.7612809,5005519.679355818,188773069.44063672
2261,102260,03035481,avenue Grey  (MTL+WMT) 2107,1000,10.0,1921,6347.659116830662,43588568.028546214,43594915.68766304,315618.24135056237,903094.466209921,1218712.7075604834,87189831.37532608,2437425.4151209667,89627256.79044706
2262,102261,05058197,2e Avenue  (LCH) 595 Ã  599,1000,10.0,1900,11183.637334072013,82046085.23981029,82057268.87714437,556072.7005524333,1707418.622355848,2263491.3229082813,164114537.75428873,4526982.645816563,168641520.4001053
2263,102262,03043554,rue Jarry Est  (ANJ+MTL+SLN) 80,1000,15.0,1937,29571.89639780578,222779719.84872204,222809291.74511984,1470373.5286806955,4645918.249952669,6116291.7786333645,445618583.4902397,12232583.557266729,457851167.0475064
2264,102263,03044032,rue Saint-AndrÃ©  (MTL) 8244 Ã  8248,1000,13.0,1925,16834.925479173355,118086087.60511228,118102922.53059146,837065.9916056442,2451251.64892425,3288317.6405298943,236205845.06118292,6576635.281059789,242782480.34224272
